horizon_slice,dgp,dgp_label,correct_model,n,method,mean_MASE,median_MASE,mean_RMSSE,mean_sMAPE,mean_SPL,n_series,n_missing
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,48,Theta,1.8450264068306474,1.6676790291238766,1.7329318945575523,3.9610173403884477,0.7414390222787621,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,48,TimesFM3,1.2853627262509184,1.2193452528876565,1.2321041264373476,2.6928745546994817,0.49766581405898364,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,96,AutoARIMA,0.8459743502969864,0.8046650402989851,0.795724277110611,1.8217480582600778,0.32840824234120747,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,96,AutoETS,2.52888897236838,2.292679798014629,2.369671484559612,5.571636514649429,1.0070238453410187,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,96,Combination,1.8937449943447888,1.8008217061982954,1.7667333235393152,4.1776921111474214,0.739653358354492,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,96,SeasonalNaive,0.9956703734535377,0.9287974297579116,0.9367309178088398,2.1602721731213164,0.3860582869158312,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,96,Theta,3.047112492884316,2.6806450396327115,2.801001239408215,6.740641125076138,1.2216419972102939,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,96,TimesFM3,1.1473975683952964,1.108015353463017,1.0871628996904659,2.4833660899044325,0.4444318273700309,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,200,AutoARIMA,0.8570307648103074,0.8034535043384841,0.8025392097669777,2.1631715087859944,0.332691526927534,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,200,AutoETS,1.1140669238315781,1.0311475912372114,1.0380272706574514,2.8207201108889963,0.43347499405642964,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,200,Combination,1.7431568387246068,1.5378907144803653,1.6265648896316316,4.408119354306528,0.6734034826607902,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,200,SeasonalNaive,1.0635370340516124,1.025438923653072,0.994207503948912,2.729693525942519,0.41041149648559594,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,200,Theta,4.309004244707996,3.6236258589458927,3.992372575236637,10.912215078908497,1.710238705524555,200,0
h1_6,D4,"SARIMA(1,0,0)(1,1,0)[12]",ARIMA,200,TimesFM3,1.1881072898888785,1.1262497670244938,1.1293616610316983,3.019969577065501,0.45918977415907924,200,0
h1_6,D5,"ETS(A,A,A)",ETS,24,AutoARIMA,1.9603474998409123,1.8672993631072228,1.8329693367152007,5.457078010100315,0.7851074558895056,200,0
h1_6,D5,"ETS(A,A,A)",ETS,24,AutoETS,4.639651692891815,4.383999483677016,4.073461585626134,11.538546011613228,1.7455193789331795,200,0
h1_6,D5,"ETS(A,A,A)",ETS,24,Combination,3.711117094666986,3.431655143039389,3.2900765762750526,9.382217604093299,1.4292607805295128,200,0
h1_6,D5,"ETS(A,A,A)",ETS,24,SeasonalNaive,1.1072231117617048,1.0359511319959607,1.0696850574580516,2.866417851396024,0.42876862648339886,200,0
h1_6,D5,"ETS(A,A,A)",ETS,24,Theta,4.830171180000465,4.577010498424481,4.234049832473718,11.954671981908072,1.9244533731567872,200,0
h1_6,D5,"ETS(A,A,A)",ETS,24,TimesFM3,1.2696224861208667,1.2030744911762072,1.191111991856244,3.3035736537643134,0.4872283475599611,200,0
h1_6,D5,"ETS(A,A,A)",ETS,48,AutoARIMA,0.6423300262770071,0.5612738188558359,0.6322612908045941,1.6609767282288044,0.25048979184731623,200,0
h1_6,D5,"ETS(A,A,A)",ETS,48,AutoETS,0.6372535374712228,0.5811028522482478,0.622026901999206,1.6454303646702284,0.24945992998853658,200,0
h1_6,D5,"ETS(A,A,A)",ETS,48,Combination,0.6793199877914318,0.6001172194089107,0.6579488615758292,1.8281771560608018,0.26337829411086516,200,0
h1_6,D5,"ETS(A,A,A)",ETS,48,SeasonalNaive,1.1112401828615228,1.0146343306652745,1.0417050380005053,3.1164670362432165,0.4198409395374332,200,0
h1_6,D5,"ETS(A,A,A)",ETS,48,Theta,1.0111559191642572,0.6782803839279686,0.9521777930928584,3.057753951570311,0.3974567658633053,200,0
h1_6,D5,"ETS(A,A,A)",ETS,48,TimesFM3,0.7325795333347905,0.6441603817259423,0.7048535012224544,1.905550699141561,0.28484911318141215,200,0
h1_6,D5,"ETS(A,A,A)",ETS,96,AutoARIMA,0.654380271547535,0.5632504625080521,0.6296113031865611,1.6547559813971233,0.2541291837121879,200,0
h1_6,D5,"ETS(A,A,A)",ETS,96,AutoETS,0.6629658582781813,0.5754151351700705,0.6395046651117863,1.689674992446823,0.26033952819184103,200,0
h1_6,D5,"ETS(A,A,A)",ETS,96,Combination,0.628071949394636,0.5258956580538648,0.6066569979531197,1.5963625054098156,0.24485682843514678,200,0
h1_6,D5,"ETS(A,A,A)",ETS,96,SeasonalNaive,1.0652073978473353,0.990124729258154,0.9979035590102333,2.878382334096001,0.4042093565422391,200,0
h1_6,D5,"ETS(A,A,A)",ETS,96,Theta,0.6583652042868632,0.5784639658104745,0.6329670358341035,1.6922666727104383,0.2543869184578709,200,0
h1_6,D5,"ETS(A,A,A)",ETS,96,TimesFM3,0.6789049378658166,0.5466315000513846,0.6483367709349404,1.7183980830686547,0.2640216365862045,200,0
h1_6,D5,"ETS(A,A,A)",ETS,200,AutoARIMA,0.5577239441996064,0.49864919800277513,0.5435374020207056,1.4873516462693326,0.2167220746621139,200,0
h1_6,D5,"ETS(A,A,A)",ETS,200,AutoETS,0.5907278785854089,0.5174681115384417,0.5709568334050167,1.5813373662078944,0.22898723745872018,200,0
h1_6,D5,"ETS(A,A,A)",ETS,200,Combination,0.5672818373231866,0.5254026319327794,0.5490555839820283,1.521934158843311,0.21871823563614634,200,0
h1_6,D5,"ETS(A,A,A)",ETS,200,SeasonalNaive,1.0337542892932197,0.8938848160813124,0.9595208226515498,2.8296287916787373,0.3940521977581434,200,0
h1_6,D5,"ETS(A,A,A)",ETS,200,Theta,0.6695473828346562,0.6250087960253526,0.6479252309973628,1.8276513511435601,0.264090554407501,200,0
h1_6,D5,"ETS(A,A,A)",ETS,200,TimesFM3,0.5998297693917705,0.5517885571734624,0.5800272193444392,1.6067054903121951,0.23111984251689102,200,0
h1_6,D6,Local level with structural break,none,24,AutoARIMA,0.7936063552560357,0.7026950172544473,0.55558572581046,1.9893986367864427,0.45007140891860975,200,0
h1_6,D6,Local level with structural break,none,24,AutoETS,0.753449081781572,0.6530783069888217,0.5308679882382296,1.8793535253204212,0.4311245165165747,200,0
h1_6,D6,Local level with structural break,none,24,Combination,0.7714081700836612,0.7037461226267432,0.5397832501115902,1.9247973488049144,0.4307855657320242,200,0
h1_6,D6,Local level with structural break,none,24,SeasonalNaive,0.7920991258666571,0.7026950172544473,0.5546798130532102,1.9849292354222041,0.4512354329855423,200,0
h1_6,D6,Local level with structural break,none,24,Theta,0.9096904680295163,0.8173932737912994,0.6357968073262962,2.2639434484197194,0.4310182232349494,200,0
h1_6,D6,Local level with structural break,none,24,TimesFM3,0.7217056289654669,0.6348222990243519,0.5197800877939781,1.7999100162516906,0.3070604130674384,200,0
h1_6,D6,Local level with structural break,none,48,AutoARIMA,0.9042408087647955,0.8428385894777048,0.6838671989163077,2.004419438981316,0.42998684114474484,200,0
h1_6,D6,Local level with structural break,none,48,AutoETS,0.8510351264083643,0.7951384485099058,0.6473943266451472,1.8888287817773983,0.4027893435299246,200,0
h1_6,D6,Local level with structural break,none,48,Combination,0.8779333490053848,0.8163058989946395,0.6668139302253975,1.9464842245598097,0.41031612343934876,200,0
h1_6,D6,Local level with structural break,none,48,SeasonalNaive,0.9397747823806681,0.8723851355790366,0.7068119464104654,2.0947700472755013,0.46128275059896134,200,0
h1_6,D6,Local level with structural break,none,48,Theta,0.9296249110755361,0.8490711082867062,0.7059992565662013,2.0589484257681385,0.4070019139567609,200,0
h1_6,D6,Local level with structural break,none,48,TimesFM3,0.7886611052975314,0.7512678153970079,0.6056720797938605,1.7366544298387538,0.31192372877965985,200,0
h1_6,D6,Local level with structural break,none,96,AutoARIMA,0.8370743263408253,0.8122473089734792,0.6939105264971076,1.7239648603767714,0.3586605222291869,200,0
h1_6,D6,Local level with structural break,none,96,AutoETS,0.8226549350515601,0.8011869858943053,0.6834123584435672,1.6959009448643254,0.3564616323931252,200,0
h1_6,D6,Local level with structural break,none,96,Combination,0.8276590896436598,0.7920526158021048,0.6865018035908156,1.7043921758242815,0.3553942299103823,200,0
h1_6,D6,Local level with structural break,none,96,SeasonalNaive,0.9300293928461272,0.8943086687226496,0.7583183608930956,1.9201839183841185,0.4361235795675548,200,0
h1_6,D6,Local level with structural break,none,96,Theta,0.839612326556892,0.7985151102259409,0.6953400382195316,1.726816019133878,0.3546404619877181,200,0
h1_6,D6,Local level with structural break,none,96,TimesFM3,0.772948835771889,0.7469185854384324,0.6424627369763669,1.5957575849660217,0.3024930674408935,200,0
h1_6,D6,Local level with structural break,none,200,AutoARIMA,0.7786727458114326,0.7498252709448003,0.6910630943253366,1.5463367633228848,0.32140583378954113,200,0
h1_6,D6,Local level with structural break,none,200,AutoETS,0.777058444416528,0.7545707887165687,0.6876396873933602,1.5434890595538917,0.3212759994044938,200,0
h1_6,D6,Local level with structural break,none,200,Combination,0.7738790862140581,0.7524011685391516,0.6875722976373475,1.5373968267007105,0.32028040818667075,200,0
h1_6,D6,Local level with structural break,none,200,SeasonalNaive,0.9010019566060524,0.8421949160649491,0.7842943551064968,1.7939880360132188,0.4209408799130126,200,0
h1_6,D6,Local level with structural break,none,200,Theta,0.7743677862737194,0.749155485926595,0.6897244592013578,1.5384098208692873,0.3206832145853763,200,0
h1_6,D6,Local level with structural break,none,200,TimesFM3,0.7917983918784544,0.7631038836477163,0.7026228687919956,1.5713678561574116,0.3087173614583431,200,0
h1_6,D7,Logistic growth,none,24,AutoARIMA,0.9212099252868012,0.832266057110679,0.8612136802808306,2.9636367568142985,0.3608781016306682,200,0
h1_6,D7,Logistic growth,none,24,AutoETS,1.0364913851420452,0.9377129274557453,0.9625474232055768,3.343545183226766,0.4059195183603775,200,0
h1_6,D7,Logistic growth,none,24,Combination,1.2092241475509389,1.124764357375234,1.106020025634863,3.889795291063132,0.4729638198978305,200,0
h1_6,D7,Logistic growth,none,24,SeasonalNaive,3.0633703735939743,3.045791044740316,2.770135574517586,10.176565098474256,1.1536767636587977,200,0
h1_6,D7,Logistic growth,none,24,Theta,1.9372205254798123,1.902067037213914,1.7488977318862504,6.309630665694921,0.7784634462890189,200,0
h1_6,D7,Logistic growth,none,24,TimesFM3,0.9707603673831557,0.9016293197447816,0.9041293096047283,3.1194285795909225,0.3788582574281101,200,0
h1_6,D7,Logistic growth,none,48,AutoARIMA,0.9057638745953333,0.7903602367556297,0.8422992336424221,2.2980144225072583,0.35671384491518354,200,0
h1_6,D7,Logistic growth,none,48,AutoETS,1.032252966680191,0.9431993049439696,0.9524002174365598,2.619849398794291,0.40439019383291513,200,0
h1_6,D7,Logistic growth,none,48,Combination,0.8849161356970932,0.7536705510573087,0.8241949913588106,2.2627052797573755,0.34868350265903353,200,0
h1_6,D7,Logistic growth,none,48,SeasonalNaive,2.565769669587386,2.412484674496371,2.299061860274969,6.7150739208528725,0.9367284629226635,200,0
h1_6,D7,Logistic growth,none,48,Theta,1.586062084208926,1.4660199983152356,1.4301972453265153,4.090818641992386,0.615261993199181,200,0
h1_6,D7,Logistic growth,none,48,TimesFM3,0.7304476261023768,0.6749136743760131,0.6981374050662816,1.8644152392511375,0.2903032761342017,200,0
h1_6,D7,Logistic growth,none,96,AutoARIMA,0.9642583827183668,0.867853838993663,0.8949790466178523,1.9092323645414155,0.37043915513955983,200,0
h1_6,D7,Logistic growth,none,96,AutoETS,0.9649597324580373,0.8697977473524634,0.8942263826990963,1.9087893208188738,0.3713927502312923,200,0
h1_6,D7,Logistic growth,none,96,Combination,0.8542177297510857,0.7736050958840157,0.8020056129365716,1.6924098123423041,0.33221566299066324,200,0
h1_6,D7,Logistic growth,none,96,SeasonalNaive,1.1897089672737609,1.092335417302365,1.094435419315894,2.3967392655639643,0.4738898668496301,200,0
h1_6,D7,Logistic growth,none,96,Theta,0.75986988234356,0.69219619315629,0.7215929659564838,1.5107159681272848,0.32335511524816213,200,0
h1_6,D7,Logistic growth,none,96,TimesFM3,0.8091627197279944,0.7405182414665888,0.7641273199658453,1.6065046345883518,0.3184908985991169,200,0
h1_6,D7,Logistic growth,none,200,AutoARIMA,0.858028478969499,0.787826913543964,0.8126222831813271,1.5364107820528454,0.33477279514256075,200,0
h1_6,D7,Logistic growth,none,200,AutoETS,0.8480522708831434,0.7852763169774778,0.8015417371402492,1.5184122533261024,0.3302733916556459,200,0
h1_6,D7,Logistic growth,none,200,Combination,0.8431273814453588,0.8140834959104766,0.8026873358889207,1.5081816565836959,0.3310452979714851,200,0
h1_6,D7,Logistic growth,none,200,SeasonalNaive,0.921304458428167,0.8364878209950968,0.8594245005892794,1.6522929285135979,0.4149147072891578,200,0
h1_6,D7,Logistic growth,none,200,Theta,0.9956364207926377,0.9246587547486135,0.931436170750716,1.7799850565901125,0.3777473996329129,200,0
h1_6,D7,Logistic growth,none,200,TimesFM3,0.8199271147339094,0.7598716575140381,0.7828321309519585,1.4679435678730763,0.3197746365165564,200,0
h1_6,D8,Intermittent demand,none,24,AutoARIMA,0.9970528908114522,0.8496453841315472,0.742071639499712,166.5266635424687,0.38123611267093066,200,0
h1_6,D8,Intermittent demand,none,24,AutoETS,1.0227603509447065,0.8565953265769163,0.7525286630785315,169.81055827585044,0.39150647038428155,200,0
h1_6,D8,Intermittent demand,none,24,Combination,0.9991817808855046,0.8450439260294782,0.7414888517075329,170.3519091965545,0.3831016177871014,200,0
h1_6,D8,Intermittent demand,none,24,SeasonalNaive,1.0122154518013553,0.8235347985347985,0.8886801290698707,86.4118289118289,0.5508763685634662,200,0
h1_6,D8,Intermittent demand,none,24,Theta,0.9852344317037901,0.8691774465630004,0.747332555616543,172.1351509597841,0.3879046682543498,200,0
h1_6,D8,Intermittent demand,none,24,TimesFM3,0.7846242882328249,0.6725310884238709,0.7508365135302926,191.84440805599402,0.3269971969762429,200,0
h1_6,D8,Intermittent demand,none,48,AutoARIMA,0.9560683378711071,0.8488500553939253,0.6918423732731113,170.5268657679821,0.35881318669388323,200,0
h1_6,D8,Intermittent demand,none,48,AutoETS,0.974956089105204,0.8506261229341483,0.697278567622742,170.36420620983975,0.36472641298098,200,0
h1_6,D8,Intermittent demand,none,48,Combination,0.9616781533856805,0.8547057229276376,0.6931830792148799,170.63524009130776,0.36073395986387685,200,0
h1_6,D8,Intermittent demand,none,48,SeasonalNaive,1.0458161454357309,0.7958281206561023,0.8676667952494013,83.14959962065224,0.5656386236117137,200,0
h1_6,D8,Intermittent demand,none,48,Theta,0.9705087615273611,0.8717543277840603,0.7073802809833404,172.24690750675433,0.3723278622781606,200,0
h1_6,D8,Intermittent demand,none,48,TimesFM3,0.7048909100637265,0.5936480695634713,0.7020717868795944,195.74549845608783,0.3052043909672004,200,0
h1_6,D8,Intermittent demand,none,96,AutoARIMA,0.9513331185091956,0.9261031237278103,0.7063139675957946,168.43008669406328,0.35283721881047386,200,0
h1_6,D8,Intermittent demand,none,96,AutoETS,0.9503702428040622,0.9161336242993462,0.7026717256721895,167.7943919863044,0.35124332898341626,200,0
h1_6,D8,Intermittent demand,none,96,Combination,0.9477200358886809,0.9239638605328169,0.7026092467225229,168.1128216911931,0.3514656633972478,200,0
h1_6,D8,Intermittent demand,none,96,SeasonalNaive,0.9598142802186851,0.8200661375661376,0.8586602032456551,85.51696370078722,0.5315442760896705,200,0
h1_6,D8,Intermittent demand,none,96,Theta,0.9451238891942677,0.9401760492264906,0.7089132560144782,168.87656722445436,0.3572685986762877,200,0
h1_6,D8,Intermittent demand,none,96,TimesFM3,0.7309751873789163,0.6900806000255371,0.7656575997912327,197.19919293566508,0.30181112056924836,200,0
h1_6,D8,Intermittent demand,none,200,AutoARIMA,0.9546550892848182,0.9151694146420408,0.7062275438643075,167.19648422360765,0.3512117895300988,200,0
h1_6,D8,Intermittent demand,none,200,AutoETS,0.9547434250005997,0.9086186639507108,0.7050005006764961,167.0607797734456,0.3504981035704003,200,0
h1_6,D8,Intermittent demand,none,200,Combination,0.9535305032999998,0.9126504003801152,0.7047560577655227,167.06792942404272,0.34993243561573484,200,0
h1_6,D8,Intermittent demand,none,200,SeasonalNaive,1.0249957008033943,0.8686704913943626,0.9133568319915986,88.48900356466146,0.5459799009469587,200,0
h1_6,D8,Intermittent demand,none,200,Theta,0.9526070188380915,0.91724589198016,0.7146387811963807,167.80450136089678,0.3556760612761803,200,0
h1_6,D8,Intermittent demand,none,200,TimesFM3,0.7357375903679394,0.6987775187299493,0.7843994696460708,198.17765349509904,0.3000245770306264,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),24,AutoARIMA,1.3413597902664767,1.1532315424506292,1.2295381948896884,1.5947564043709972,0.5305993948717717,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),24,AutoETS,1.4080449478844894,1.2060907051192014,1.2882337804267967,1.6929061976788804,0.5544989178238641,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),24,Combination,1.354965027193459,1.185651651596391,1.24441523499744,1.626206095369516,0.5320615861595812,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),24,SeasonalNaive,1.4638687316573644,1.2267536582055594,1.343666704732189,1.7761757385543402,0.5845475348312735,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),24,Theta,1.424850583712364,1.1971030010794066,1.3053279966083002,1.728806108245335,0.5649136486330136,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),24,TimesFM3,1.299565078161737,1.1432384026297537,1.1986904745874902,1.5491231644739247,0.5095130583558337,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),48,AutoARIMA,1.1358968461362193,1.0680725939194398,1.0643587844194518,1.3493407770715538,0.4488408981406842,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),48,AutoETS,1.3459001282352312,1.1948433753856995,1.225581143461573,1.6014930796826194,0.5263161000952379,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),48,Combination,1.2372921593266617,1.1455890713215133,1.1408919078954212,1.4708700319594659,0.4868261788661563,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),48,SeasonalNaive,1.4587016260131949,1.2949962841157654,1.3203121735094958,1.7375049977585684,0.5769092148180128,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),48,Theta,1.3533405754473276,1.218414223666613,1.2346933987386597,1.6077319989865613,0.534984395177587,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),48,TimesFM3,1.1577401822006257,1.0777452228419708,1.0796229898604044,1.3793623742737962,0.4518869732726578,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),96,AutoARIMA,1.0992844514998743,0.9603133905345809,1.018785266292281,1.3251584731703425,0.43338273705829666,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),96,AutoETS,1.2768223044816114,1.1502006918197707,1.1659186328227755,1.5493543585207874,0.5015575897052854,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),96,Combination,1.1800237994481917,1.0622080028599528,1.0861590454096222,1.4279539914827513,0.4647256584258384,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),96,SeasonalNaive,1.3614045755808675,1.209239669687844,1.2359417218742481,1.652436178006607,0.5455537047111158,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),96,Theta,1.2820065027589354,1.1490780034490677,1.1706683854851563,1.5567033850033951,0.5056984460891338,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),96,TimesFM3,1.0948129709187457,0.9471821871186912,1.0125194371726614,1.3177161277551408,0.4293027180415711,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),200,AutoARIMA,1.1661505973787742,1.065876465580224,1.06451912269499,1.4329195264822059,0.45419630259045574,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),200,AutoETS,1.429459595084579,1.2534979736396274,1.283018412864067,1.7538748605073728,0.5572035524651,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),200,Combination,1.2947062051647982,1.1312367867485622,1.1712669061127854,1.5850480340898514,0.5045063450727824,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),200,SeasonalNaive,1.4958895302683748,1.2794910553800227,1.3287742911193994,1.8361547507158564,0.5863930207314582,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),200,Theta,1.4260083110530621,1.2373677048161316,1.280442651276835,1.7482004202895443,0.557498918590687,200,0
h1_6,D9,"AR(1) with GARCH(1,1) errors",ARIMA (mean only),200,TimesFM3,1.1883482197974324,1.0604533724630363,1.0797095292662005,1.4570542915654872,0.46185266646772966,200,0
